cutouts,2052
cutting,2133
cx,4079
cycle,4832
cycles,2564
cyclic,5153
cycling,5900
cylinder,814
cylinderical,6420
cylinders,1536
cylindrical,1498
d,2432
d.and,6971
d1,776
daley,4587
dalton,7177
damage,5741
damaging,6255
damped,4838
damping,1046
dampometer,6924
dana,4384
danger,2344
dangerous,7492
dash,4610
dashin,5093
dashn,4742
dashthat,4434
dashthe,5211
data,281
date,2705
dates,5268
davies,5981
day,1794
days,1940
daytime,7036
db,2411
de,3017
dead,3179
deal,3160
dealing,2834
deals,1271
dealt,4019
debatable,7621
debye,4616
decade,7440
decay,2220
decaying,2412
decays,2009
decelerate,3468
decelerated,3463
decelerates,3472
decelerating,3947
deceleration,1071
decelerations,5677
decide,5258
decided,3508
decidedly,4447
decimal,6921
decimals,5959
decision,3514
decisively,6431
declassified,3802
declined,5286
decomposed,6469
decomposition,6809
decrease,1221
decreased,1867
decreases,1673
decreasing,1286
decrement,6912
deduce,5524
deduced,2358
deducted,6524
deductions,3113
deep,2837
deeper,7024
deepest,7562
defect,4349
defence,3787
defference,6582
deficiencies,3866
deficiency,5077
deficit,4025
definable,7654
define,3839
defined,1545
defines,7552
defining,2507
definite,4555
definitely,1215
definition,1449
definitions,5538
deflagration,7135
deflected,2641
deflecting,2898
deflection,1391
deflections,1395
deflexion,5787
deformable,6739
deformation,3931
deformations,1483
deformed,5920
deforming,6917
defy,6381
deg,3271
degenerate,2386
degraded,3814
degree,341
degrees,3103
deionization,7437
deisgn,5363
delay,2169
delayed,1216
delays,6334
delft,6751
delimited,4665
delineated,7653
delta,1495
demands,442
demarcation,4292
demonstrate,562
demonstrated,648
demonstrates,5765
demonstration,2606
dence,4562
denomination,5698
denote,3299
denoted,4238
denotes,2818
dense,3669
denser,3650
densities,381
density,1745
dents,7090
depart,7457
department,3505
departs,6159
departure,3273
departures,2351
depend,852
depended,6480
dependence,2428
dependency,7342
dependent,1076
depending,1218
depends,1439
depicting,7359
depletion,7435
deposited,7498
deposits,3652
depression,2057
depth,1356
depths,2851
derivable,2166
derivation,1540
derivations,2880
derivative,3272
derivatives,1149
derive,1176
derived,742
derives,5948
deriving,3996
deryagin,7157
des,4185
descending,1024
descent,2773
descents,7109
describable,4812
describe,2056
described,502
describes,1347
describing,1031
description,2556
descriptions,4688
descriptive,5417
descriptively,2743
design,427
designated,7550
designed,2339
designer,6294
designers,3061
designing,3519
designs,3419
desirability,2251
desirable,305
desire,4668
desired,692
desk,2116
despite,5391
destabilizing,3289
destalling,42
detached,2152
detachment,1132
detail,487
detailed,909
details,913
detect,7352
detectable,1950
detected,2395
detection,319
deteriorate,6814
deteriorates,6162
deterioration,5115
determinable,4328
determinant,542
determinantal,7656
determinate,2135
determination,965
determinations,2320
determine,10
determined,996
determines,2494
determining,1186
detonation,7068
detonations,7070
detra,5038
detrimental,3878
deuce,3718
develop,734
developable,6434
developed,353
developing,1824
development,782
developments,2635
develops,3391
deviate,2497
deviates,4252
deviation,618
deviations,1566
device,2223
devices,412
devise,6429
devised,1125
devising,2759
devoted,3063
devreased,7061
dewpoint,7205
diagonal,4341
diagram,2716
diagrams,2573
diam,3479
diameter,918
diameters,3480
diamond,2744
diaphragm,7458
diatomic,2354
dicsovering,5357
dictated,5763
dielectric,4620
differ,383
differed,3229
difference,2677
differences,1419
different,16
differential,469
differentials,981
differentiate,7369
differentiates,2159
differentiations,6812
differing,2790
differs,818
difficult,960
difficulties,2118
difficulty,2813
diffuse,3120
diffusely,7012
diffuser,710
diffusers,3467
diffusion,833
diffusive,3213
diffusivity,1911
digital,2105
digits,6922
dihedral,5668
dilation,7339
dilute,7178
dimension,888
dimensional,74
dimensionality,4312
dimensioning,6430
dimensionless,1004
dimensions,2935
diminish,4767
diminished,5311
diminishes,2840
diminishing,5429
dioxide,3101
dipole,7261
dirac,5129
direct,364
directed,5521
direction,823
directional,2572
directions,725
directive,6068
directly,890
director,3656
dirichlet,6843
dirt,7080
disadvantage,1815
disagree,5873
disagreement,2667
disappear,1868
disappeared,3345
disappears,5276
disc,1268
discerned,7150
discernible,4131
discharge,5151
discharges,2323
discharging,2659
disclose,4118
discontinuities,2731
discontinuity,4108
discontinuous,2611
discovered,2808
discoverer,5275
discovery,569
discrepancies,4048
discrepancy,1013
discrete,1763
discs,5656
discuss,2219
discussed,106
discusses,714
discussing,7325
discussion,118
discussions,1907
disequilibrium,7476
disk,1880
disks,6772
dislocation,6279
dislocations,6281
dismissed,2363
disparity,7591
dispersed,3099
dispersion,3005
displaced,2437
displacement,291
displacements,5778
displacing,7430
displayed,4350
displays,3546
disposable,3752
disregarded,2964
disregarding,1921
dissertation,7006
dissimilar,6111
dissipation,1881
dissipations,7540
dissipative,2187
dissociate,5027
dissociated,831
dissociating,2348
dissociation,2000
distance,290
distances,2334
distant,4964
distinct,3535
distinction,2555
distinctly,4130
distinguishing,1684
distort,7362
distorting,3021
distortion,1884
distortions,5736
distributed,1869
distributes,5631
distributing,5685
distribution,12
distributions,1017
disturb,4136
disturbance,939
disturbances,343
disturbed,2799
disturbing,5971
diurnal,5260
divergence,1713
divergences,4033
divergent,2774
diverges,6178
diverging,2460
diverse,1720
diversified,6572
divide,7644
divided,1269
dividing,4656
diving,5488
division,689
doctor,4181
dodecagonal,5949
domain,1189
dome,6158
domes,6163
dominant,5096
dominate,3489
dominated,4413
dominating,425
done,2225
donnell,5812
doppler,2576
dorod,4988
dorodnitsyn,4211
dorodnitzin,7131
double,143
doubled,4771
doublet,5518
doublets,4639
doubling,3413
doubly,6231
doubt,2683
doubtful,6972
doubts,3933
downstream,335
downward,5426
downwards,5536
downwash,3571
downwashes,5529
dp,5282
drag,881
drags,3905
dramatic,6364
draped,6702
drastic,4390
drastically,2252
draw,4388
drawing,5358
drawn,1233
draws,2476
drew,2098
driest,6251
drift,4327
drilled,7513
drilling,7547
drive,7541
driven,4647
driver,7019
driving,5161
droop,6037
drooped,5535
drop,4600
dropoff,5071
dropped,6915
drops,4120
drosophila,6450
drum,4984
dry,3679
dryden,279
du,4676
dual,3405
ducing,5652
duct,1102
ducted,3712
ducting,7501
ducts,2661
due,15
dufour,5298
duplicated,7568
duplicating,3231
duralumin,6423
duration,194
dust,7208
dvl,5842
dx,4677
dy,2755
dyke,3541
dynamic,1023
dynamical,2688
dynamically,5889
dynamics,938
e,2640
e.g,574
e.g.at,5288
e.v,3776
e53h25,3085
e56b03b,5122
earlier,369
early,2509
earth,1799
ease,3829
easier,3485
easiest,6399
easily,2256
easy,4722
eccentricities,6171
eccentricity,5011
echoes,3989
eckert,4991
economic,5501
economical,6180
economics,5424
economy,6323
eddies,2571
eddy,680
edelfelt,4864
edge,85
edged,2728
edges,980
edgewise,2816
edition,6981
edpm,3836
educational,3695
edwards,6065
effect,46
effected,2703
effective,375
effectively,3977
effectiveness,1290
effects,57
efficacious,1995
efficiencies,6598
efficiency,3448
efficient,1810
efflux,5853
effort,1431
efforts,3062
effusion,4174
eggers,2967
eigenvalue,5807
eigenvalues,581
eigenvectors,6272
eight,2824
eighth,2820
eighths,7298
einbinder,954
either,1157
ejectors,7524
elaborate,2544
elapsed,6678
elapsing,6679
elastic,590
elastically,4379
elasticity,4690
electric,690
electrical,1067
electrically,1049
electro,4538
electrodes,1091
electroformed,5004
electrohydrodynamic,4618
electromagnetic,1341
electron,2018
electronic,1667
electrons,2322
electrostatically,3981
elegant,2359
element,238
elemental,663
elementary,545
elements,212
elevated,6191
elevations,6850
elevator,5754
eliminate,4262
eliminated,4149
eliminates,3298
eliminating,2872
elimination,5124
elliott,4943
ellipse,3853
ellipsoid,7235
ellipsoidal,3252
ellipsoids,3711
elliptic,2434
elliptical,743
elliptically,4374
ellipticity,5224
elongated,7230
elsewhere,3309
embedded,2632
embraced,4468
embraces,3303
embracing,5973
embryonic,6976
emerges,3500
emission,1949
emissions,7322
emissivity,1917
emitted,1965
emitting,82
emmons,4865
emphasis,359
emphasising,4467
emphasized,1743
emphasizes,4102
empirical,56
empirically,5060
employ,1691
employed,1015
employing,1895
employment,1909
employs,4377
enable,5239
enabled,4509
enables,1422
ence,4982
encircling,6314
enclosed,3629
enclosing,2554
encompass,5691
encompassed,1502
encompassing,5686
encounter,6859
encountered,1736
encounters,4965
encouraging,3471
end,1802
endeavour,5746
ended,2046
endorsed,3611
endplates,5513
ends,1276
endurance,5924
endurances,5925
energies,1941
energy,792
enforced,4511
engaged,781
engesser,6135
engine,1237
engined,6848
engineer,5744
engineering,1087
engineers,440
engines,1241
england,2230
enhance,4646
enhanced,5633
eniac,2539
enjoy,4155
enjoys,4160
enlarge,3288
enlarges,5118
enlightening,3065
enormously,6811
enough,3599
enquiry,3619
enskog,7154
ensuing,257
ensure,3517
entail,4110
entails,3897
enter,1742
entering,850
enters,3473
enthalpics,4435
enthalpies,4815
enthalpy,2260
entire,912
entirely,1440
entirety,5440
entitled,1460
entrained,7222
entrainment,3098
entrance,4141
entrant,5995
entries,2921
entropy,1414
entry,1706
envelope,1044
envelopes,1701
environment,982
environmental,2089
environments,5353
envisaged,6293
epoxy,4696
eq,4728
eqs,4808
equal,1041
equality,5750
equally,1982
equals,4733
equate,4650
equating,6161
equation,634
equations,121
equatorial,5243
equicohesive,6685
equilateral,5403
equilibrate,5025
equilibria,3772
equilibrium,846
equipment,4689
equipped,3570
equivalence,4452
equivalent,647
equivalently,5926
equivalents,5595
er,5837
erature,4220
erdmann,7184
erfc,4739
erickson,4017
eroded,7027
erosion,6570
erosive,4171
erratic,7031
error,1552
errors,2407
escape,2974
especially,2175
essence,4846
essential,2600
essentially,548
essentials,6452
establish,1993
established,709
establishing,6101
establishment,2208
estimate,693
estimated,1716
estimates,3330
estimating,612
estimation,1594
estimations,2700
et,5170
et.al,4789
etc,2198
eter,1295
ethylene,5569
etude,4179
eucken,3019
euler,1583
eulerian,4637
evaluate,2486
evaluated,825
evaluates,5458
evaluating,1299
evaluation,26
evaluations,2699
evaporate,3875
evaporates,6557
evaporation,3877
even,840
event,1954
events,1924
eventual,6195
eventually,3686
every,3205
everywhere,4715
evidence,37
evidenced,6749
evident,3727
evidently,1855
evolve,3597
evolved,6220
evvard,7379
exact,556
exactly,837
exaggeration,6356
examinable,4366
examination,3910
examinations,3331
examine,1326
examined,936
examines,1844
example,161
examples,1061
exceed,1625
exceeded,3020
exceeding,1750
exceeds,4309
excellent,3104
except,652
exception,1808
exceptional,2807
exceptionally,2602
exceptions,4821
excess,2838
excessive,1343
excessively,6151
exchange,4408
exchangers,6275
excitation,2652
excitations,6358
excite,3983
excited,2356
excites,3372
exciting,3016
excluded,2868
excluding,4899
excrescence,6453
excrescences,4044
excused,4165
exercise,6988
exercises,2793
exert,1919
exerted,7218
exerts,6941
exhaust,3885
exhausted,5340
exhausting,2588
exhaustive,5864
exhausts,5585
exhibit,4833
exhibited,962
exhibits,889
exist,1712
existed,3244
existence,2055
existing,1879
exists,87
exit,2535
exiting,6553
exits,5008
exotic,7627
expand,6315
expanded,2645
expanding,2761
expands,3810
expanse,2780
expansion,940
expansions,524
expect,963
expectation,5367
expected,1539
expects,4293
expended,6300
expenditure,4891
expense,6018
experience,3913
experienced,2814
experiences,3406
experiencing,5605
experiment,60
experimental,1
experimentally,672
experimenters,4599
experiments,200
explain,1291
explained,2533
explaining,5811
explains,5820
explanation,3181
explanations,4047
explicit,653
explicitly,2200
exploit,6932
exploited,4645
explorations,3694
exploratory,2526
explore,3462
explored,4193
exploring,6426
explosion,948
explosive,3797
explosives,3817
exponent,4088
exponential,3356
exponentially,2416
exponentials,6271
exponents,2162
expose,3722
exposed,153
exposition,4271
exposure,3881
expounded,7113
express,3395
expressed,757
expresses,2853
expressible,3206
expressing,1389
expression,802
expressions,1695
extend,295
extended,1519
extendible,6104
extending,699
extends,3575
extensible,6846
extension,701
extensional,5372
extensions,2141
extensive,2543
extensively,348
extent,504
extents,6046
exterior,815
external,832
externally,5134
extinction,2283
extra,5014
extrapolated,2505
extrapolating,3256
extrapolation,1161
extrapolations,5205
extremal,7187
extreme,1858
extremely,382
extremes,5687
eyes,5743
f,1471
f.p.r.e,4933
f1,6070
f2,5272
f40umerical,4746
f8u,7376
fabric,6703
fabricated,5393
fabrication,6140
face,171
faced,6646
faces,992
facet,4780
facilitate,1458
facilitates,4853
facilitating,7638
facilities,6296
facility,4219
facing,1140
fact,474
factor,866
factors,426
facts,1371
fage,2227
fail,6290
failed,6250
failing,6424
fails,3961
failure,450
failures,2243
fair,2521
faired,5917
fairly,560
fales,7311
falkner,1578
fall,946
falling,4113
falls,3487
familiar,1142
families,6519
family,1620
fan,5307
fans,6860
far,334
farnborough,5184
farther,2567
fashion,1402
fast,862
fastened,6746
faster,935
fat,3492
fatigue,1758
favor,2365
favorable,1411
favorably,4716
favourably,3429
fay,3924
fd,4152
feasibility,2083
feasible,2108
feature,116
features,1981
featuring,3423
feb,4576
fed,2647
feedback,492
feeding,6330
feels,4800
feet,5680
feldman,5043
fell,2686
felt,2490
ferri,107
fewer,4653
ff,4750
fiber,6882
fibrous,5196
ficients,4842
fictitious,4256
fictitiously,6273
field,242
fields,737
fifth,4123
fifty,6376
fig,722
fighter,1770
figs,5075
figs.1,5508
figure,2326
figures,770
filament,6584
filaments,3688
fill,3529
filled,3887
filling,6513
film,2424
filter,7472
filtering,2401
filters,7468
fin,3392
final,1408
finally,459
financial,7642
find,2749
finding,2094
findings,3640
finds,915
fine,5383
finely,7038
fineness,1534
finest,2618
finish,1859
finite,520
finned,4917
fins,3552
fire,4975
firing,3148
firings,7523
firm,6363
firmer,4814
first,650
fission,3794
fit,5242
fits,4201
fitted,3642
five,1587
fix,4046
fixed,1210
fixing,4041
fl,5257
flame,2278
flames,7614
flange,1010
flanged,990
flanges,993
flap,3696
flapped,3700
flapping,5616
flaps,5328
flare,1966
flared,4926
flares,1934
flash,7484
flat,64
flatness,619
flex,4491
flexibilities,5859
flexibility,1244
flexible,2255
flexibly,1239
flexural,1385
flexure,5164
flies,7499
flight,424
flights,1926
floating,365
flocculent,3682
floor,2072
flow,54
flowing,3602
flowmeter,4945
flowmeters,6533
flown,4552
flows,681
fluctuates,3730
fluctuating,658
fluctuation,1783
fluctuations,1353
flugge,5813
fluid,67
fluidized,6253
fluids,1461
flutter,541
fluttered,7545
flux,1480
fluxes,4994
fly,6449
flying,1771
focus,5427
focused,4880
focusing,3426
fog,4712
foils,2186
fold,5851
folding,5640
follow,2881
followed,4055
following,1123
follows,2762
foot,1861
footing,3351
force,493
forced,3842
forces,540
forcible,6390
fore,4445
forebodies,3578
forebody,1163
forecasting,1976
forecasts,6010
foredrag,4520
forefront,5695
foregoing,5098
foreign,2514
foreknowledge,5456
form,550
formal,4615
formally,4669
formation,2129
formations,6694
formed,1059
former,2730
forming,3982
forms,1699
formula,873
formulae,2427
formulas,595
formulate,4393
formulated,632
formulating,6638
formulation,851
formulations,4442
formulism,4990
forst,4091
fort,7448
forth,2148
forty,6675
forum,167
forward,924
found,50
foundation,6948
founded,4651
four,1270
fourier,1655
fourth,272
fps,5034
fraction,1933
fractional,3898
fractions,4008
fracture,6269
fralich,7664
frame,3060
framed,6722
frames,934
framework,2885
france,5692
fredholm,3830
free,19
freedom,1342
freeing,4854
freely,6217
freeman,2371
freestream,3751
freeze,4412
freezes,7438
freezing,5104
freon,2516
freons,3136
frequencies,1284
frequency,1946
frequently,2324
friction,130
frictional,2990
frictionless,2792
friedman,2212
friedrichs,5078
fringe,3233
front,3032
frontal,4935
fronts,4066
frozen,859
fruit,6448
fruitful,1232
frustrations,4164
frustum,4355
frustums,6457
ft,2022
ft1,6581
fuel,2950
fuels,4764
fulfilled,733
fulfillment,2309
full,2150
fuller,2433
fully,352
function,533
functional,287
functions,1398
fundamental,461
fundamentally,1450
fundamentals,2201
furnaces,2480
furnishes,6537
furnishing,6514
furthermore,1169
fused,5201
fuselage,1779
fuselages,3754
future,598
g,894
gage,5753
gages,6674
gain,1744
gained,2136
gains,6590
galcit,314
galerkin,625
gamma,4848
gap,3530
gaps,3268
garabedian,7128
gardless,6621
garrick,4342
gas,728
gascous,7525
gasdynamic,1063
gasdynamical,4536
gasdynamics,4784
gaseous,1122
gases,1700
gathered,5386
gauge,6026
gauged,7658
gauss,4425
gaussian,2785
gave,169
geckeler,6719
geiger,4867
general,181
generalised,746
generality,1432
generalization,769
generalizations,4400
generalized,539
generalizes,749
generalizing,4257
generally,1811
generate,4973
generated,916
generates,2781
generating,5884
generation,1659
generator,3643
generators,4470
genuine,5317
geodesics,4305
geoffrey,2599
geometric,4567
geometrical,2124
geometrically,2680
geometrics,7155
geometries,3583
geometry,914
geophysical,1928
gerard,6491
german,3359
gershuni,3845
get,6185
getting,5506
gibbs,7176
giese,4294
give,180
given,190
gives,1199
giving,1131
glancing,3753
glass,1890
glassy,5029
glauert,1718
glide,1800
glider,5635
gliders,5630
globules,7604
glycerin,7234
go,2002
goals,3055
goes,6823
goldstein,2381
good,320
goodier,7118
gorcum,2469
gordon,4866
gortler,4680
gothic,5000
govern,3720
governed,2583
governing,1735
governs,2068
grad,7165
grade,2346
graded,2333
grades,5939
gradient,124
gradients,417
gradual,3095
gradually,2071
graham,6267
grain,6034
grams,5236
grand,7625
granular,1873
graph,3167
graphical,4351
graphically,2710
graphite,6579
graphs,2174
grashof,2043
grasshof,4440
gravalos,4863
gravel,7022
gravitational,6291
gravity,1033
grazing,4894
great,1509
greater,361
greatest,2402
greatly,1674
green,5130
grid,2330
gridwork,5384
grimminger,5073
grober,2091
grooves,6950
gross,2530
grossman,6730
ground,2028
grounds,4166
group,2541
grouped,7343
groups,6142
growing,7537
grows,567
growth,917
growths,6201
grunow,2983
guaranteed,5369
guidance,2909
guide,717
guided,2917
gun,4974
gupta,1330
gust,586
gusts,5961
gw,5012
gyration,5855
gyroscope,1272
gyroscopic,1234
h,277
h.k,5253
h180,5255
h2,6777
h2o,6776
haack,7300
haag,3914
hadamard,3901
half,1562
halfway,7074
hall,3361
halstead,7449
halved,7510
halves,6628
hamel,4204
hammerhead,6795
hammitt,899
hampered,6127
hand,1101
handbook,6970
handicaps,5137
handle,7593
handled,2125
handley,7519
handling,2127
hangling,7101
hankel,5450
hansen,4939
hantzsche,7442
happen,1159
happened,4601
hard,3680
hardening,6115
hardly,2253
hardware,783
harmonic,3007
harmonically,3286
harris,3394
hartmann,2042
hartree,2376
hash,6357
hasimoto,5984
hastening,347
haveg,6885
havelock,4877
hayes,517
hays,7016
hazard,1969
head,323
headed,7288
heading,4811
headings,4535
heads,5786
heaslet,3907
heat,141
heated,466
heater,5186
heating,158
heats,777
heavier,4382
heaving,6397
heavy,3133
height,249
heights,5283
heimel,2285
heimenz,7144
heisenberg,2787
held,1466
helical,7378
helicopter,7075
heliocentric,2953
helium,902
helmholtz,2796
help,3203
helpful,4726
helps,7330
hemi,7203
hemisphere,906
hemispheres,7197
hemispherical,5033
hemispherically,6647
hemispheroidal,6825
hence,1129
hencky,6121
herein,1133
heretofore,4851
hero,6042
herrmann,6495
heterogeneous,7132
hexagonal,5405
hg,4980
hicks,7527
hidalgo,5039
high,70
higher,297
highest,1813
highly,3458
highspeed,5659
hindered,2585
hinge,3267
hinged,6154
hirschfelder,3022
hirshfelder,4574
hise,4885
historically,5378
historics,2871
histories,4995
history,3865
hitherto,4502
hits,3699
hitting,2946
hodograph,2858
hodographic,2855
hoff,2170
hoffman,4418
hogging,5200
hold,2689
holder,7368
holding,6013
holds,2850
hole,3454
holes,3088
holland,6752
hollow,6119
homann,4097
home,3788
homing,4280
homogeneous,1896
homogenous,5530
honeycomb,5716
hoop,5933
hoops,6698
hoped,3721
hopeless,1373
hopelessly,2114
hopes,6062
hopf,2609
horizontal,1249
horizontally,1253
horseshoe,5974
hoshizaki,7659
hosokawa,4924
hot,1224
hotter,5198
hours,3838
housefly,6451
housing,6624
hover,7108
hovercraft,5406
hovering,2031
howarth,4329
however,488
howorth,4127
hpyersonic,4030
hromas,7174
huang,6189
hub,6475
hugoniot,4061
human,1974
humidity,4551
humphreys,4588
hundred,6427
hurd,2668
hurwitz,4636
hybrid,6324
hydraulic,6345
hydraulically,7226
hydroballistic,7233
hydrocarbon,5567
hydrodynamic,1062
hydrodynamical,2036
hydrodynamics,2791
hydrogen,4431
hydromagnetic,3202
hydrostatic,5911
hypass,7375
hyper,6485
hyperbolic,2435
hypergeometric,2311
hyperliptic,7164
hypersonic,94
hypersoule,7276
hypervelocity,1790
hypotheses,6489
hypothesis,2425
hypothesized,4774
hypothetical,1910
hysol,4698
hysteresis,3198
hysteretic,2419
i.e,729
i.e.its,5240
ias,4790
ibm,3834
icbm,2949
idea,2614
ideal,1635
idealization,2279
idealizations,5766
idealized,1383
idealizing,4855
ideally,3036
ideas,2475
identical,1723
identically,7333
identifiable,7153
identification,1964
identified,1621
identify,4772
identifying,3041
identity,5771
ied,3631
iferation,7340
igc,1932
ignite,6810
ignited,7060
ignition,6804
ignorable,5125
ignored,3212
ignores,4169
ignoring,1553
igy,1930
ii,1345
iii,4579
illingworth,4332
illustrate,503
illustrated,1610
illustrates,1443
illustrating,4630
illustration,3003
illustrations,1690
illustrative,2925
illustrious,5707
im,4738
image,4565
images,4473
imaginary,5964
imai,5435
immediate,2634
immediately,1572
immersed,2794
immobile,6280
immovable,6763
impact,377
impair,4465
imparted,6612
impeller,715
impellers,6474
imperfect,1693
imperfection,6147
imperfections,3223
impermeable,1586
impinged,5576
impingement,1640
impinging,7168
implement,7295
implication,5874
implications,4432
implicit,2653
implied,6660
implies,2961
imply,4299
importance,1608
important,564
impose,2332
imposed,2383
impossible,571
impression,6150
imprimerie,4189
improper,4655
improve,3654
improved,580
improvement,2394
improvements,4018
improving,3545
impulse,4540
impulsive,789
impulsively,1724
inaccessible,6729
inaccuracies,1882
inaccurate,4157
inadequacy,5810
inadequate,2512
inadmissable,4544
inadvertently,7094
inafinite,6569
inapplicable,4622
inappropriate,1451
inasmuch,3157
inboard,3344
inch,229
inches,3890
incidence,1650
incidences,3726
incident,1647
incidental,3185
incidents,7456
incipient,4107
inclination,759
inclinations,5057
inclined,3585
include,656
included,836
includes,2231
including,585
inclusion,4692
inclusive,5780
incoming,4782
incomplete,191
incompressible,66
inconclusive,7414
inconel,6890
inconsistencies,5472
inconsistent,2496
inconvenient,4052
incorporated,3434
incorporates,3397
incorporating,5672
incorporation,4614
incorrect,1456
increase,14
increased,1220
increases,983
increasing,248
increasingly,563
increment,40
incremental,3238
increments,6742
incurred,6845
incurring,6049
indeed,1737
indefinitely,6744
independence,772
independent,1166
independently,673
indetermining,4568
index,6910
indical,5596
indicate,183
indicated,1574
indicates,1185
indicating,3732
indication,3598
indications,4437
indicative,6421
indicial,5601
indirect,4725
indirectly,6377
indium,7477
individual,3781
induce,5436
induced,232
induces,6177
inducing,978
inductance,2295
induction,2870
industry,4457
inefficient,3469
inelastic,5893
inequalities,5774
inequality,5773
inert,3013
inertia,5061
inertial,3301
inevitable,1152
inevitably,7260
inexpensive,2993
infer,4234
inferred,1428
infinite,790
infinitely,1252
infinitesimal,704
infinitesimally,4060
infinities,3899
infinity,732
infite,4992
inflection,4490
inflow,3402
influence,409
influenced,5827
influences,6627
influencing,6055
influential,5318
influx,4148
information,987
ing,7666
ingenious,4151
inherent,2345
inhibited,3539
inhomogeneous,7357
initial,262
initially,3029
initiated,1877
inject,4213
injectant,6467
injectants,5392
injected,357
injecting,4261
injection,345
injector,7526
ink,4705
inlet,3259
inlets,3251
inner,2065
inoperative,7577
inorganic,6872
inplane,6194
input,147
inputs,453
inquire,952
inquired,4311
insects,6443
insensitive,830
inserted,7418
inserting,2329
insertion,7123
inside,3070
insight,6095
insignificant,6051
insofar,2033
inspection,4126
inspire,2620
inst,5117
instabilities,3823
instability,1837
installation,3051
installations,3049
instance,93
instances,4597
instant,7309
instantaneous,3819
instead,2592
instigated,5149
institute,209
instruct,5512
instructions,7648
instructive,2751
instrument,2630
instrumentation,3609
instrumented,4950
instruments,6342
insufficient,4759
insulated,172
insulates,4267
insulating,2084
insulation,5197
insure,2877
insuring,7039
intake,2663
intakes,2727
integrable,7167
integral,633
integrals,2155
integrands,7305
integrate,4142
integrated,47
integrating,6577
integration,1108
integrations,546
integrity,5362
integro,7304
intended,24
intense,892
intensification,7025
intensified,7026
intensities,6094
intensity,1782
intention,6767
intentionally,3948
inter,3420
interact,3980
interacted,7169
interacting,3042
interaction,403
interactions,609
interacts,4648
interanl,4028
interchangeable,3066
interconnected,1386
intercrystalline,6257
interdependence,7598
interest,395
interested,2203
interesting,957
interface,175
interference,1609
interferences,5478
interferograms,5437
interferometer,3641
interferometric,1753
intergranular,6259
interim,6987
interior,1670
intermediate,3531
intermolecular,3774
internal,149
internally,6903
internat,6707
international,1927
interplanetary,2711
interpolation,2547
interposed,7473
interpret,864
interpretation,3693
interpretations,4632
interpreted,1228
interpreting,4050
interpretive,4661
interrelation,435
intersecting,4559
intersection,2139
intersections,6607
intersects,7555
interstellar,4420
interval,5017
intervals,3770
intimate,1375
intimately,2250
intractable,4514
intrinsic,4454
intrinsically,5139
introduce,2214
introduced,863
introduces,2293
introducing,1183
introduction,583
introduring,2963
intuition,7657
invalid,3219
invalidate,7213
invalidated,6403
invariably,7626
invariant,666
inverse,527
inversely,3840
inversion,1361
inversions,5517
inverted,5217
inverts,2869
investigaion,5563
investigate,211
investigated,111
investigates,2287
investigating,1095
investigation,2
investigations,1114
investigator,6728
investigators,3360
inviscid,88
invoked,4092
involve,3154
involved,867
involves,490
involving,2315
inward,2070
inwards,5988
iodine,7175
ion,4617
ionization,1999
ionized,3362
ionosphere,3978
ions,5028
iowa,6344
irbm,1893
iron,6687
irregular,2123
irregularities,5800
irregularity,6967
irrespective,5486
irreversibility,5520
irreversible,4398
irritant,3672
irrotational,101
isentropic,1645
isobar,5516
isobars,5497
isochronous,6669
isoenergetic,2488
isofoam,7250
isolated,3059
isolation,2232
isothermal,473
isotope,2317
isotropic,2217
isovel,4202
isovels,7149
issuing,2029
items,6168
iteration,636
iterations,4064
iterative,577
iv,4581
j,803
j.chem.phys,4575
jacobian,4206
jan,4796
janzen,5934
japan,5432
jastrow,4623
jeffery,4207
jeffrey,4203
jet,205
jetlike,7147
jets,2026
jmin,4740
jmjn,4743
johnson,4819
joined,4012
joining,4027
joins,7142
joint,1663
jointly,7008
joints,6304
jones,5840
jouguet,7069
joukowski,4255
joukowsky,4539
joule,4862
journal,1366
judged,5792
judiciously,6715
july,1970
jump,796
jumps,5023
junction,908
junctions,6497
juncture,3349
june,809
jupiter,2928
just,2259
justifiable,2657
justification,4376
justifications,4802
justified,3513
justifies,6134
justify,1085
k,269
kallmann,5254
karman,132
katzen,6410
kaye,6574
keep,3216
keeping,6844
keller,6761
kelley,7255
kelly,4346
kelvin,6331
kemp,4077
kempf,2984
kempner,5375
kendrick,6974
kept,1833
kernal,6521
kernel,5612
kernels,7327
keulegan,4744
keune,4720
key,655
kg,3873
kilometres,5237
kind,3831
kinds,3387
kinematic,267
kinematically,7321
kinetic,1820
kinetics,4101
kingdom,3909
kinked,3296
kinking,7302
kirchhoff,6228
kirchhoffs,5602
kirk,6465
klein,5870
km,1903
km.no,5278
knee,6006
know,4912
knowing,5054
knowledge,2704
known,511
knuckle,6990
knudsen,813
ko,6405
kopal,4235
korst,3921
krasilshchikova,7380
krypton,3146
kt,6283
kuchemann,6000
kuo,7269
kussner,7531
kutta,4254
l,278
l40,6821
l57l10,7419
l5d20,3466
la,6840
labor,601
laboratories,2545
laboratory,207
laborious,2778
labour,6745
lack,695
lacking,2364
lacquer,317
lag,5866
lagrange,4319
lagrangian,4392
lags,7105
laguerre,4849
laid,6316
laminar,127
laminary,4765
laminate,6883
land,4883
landahl,522
landing,4466
langer,7003
langley,1870
language,6723
languages,4658
lap,6446
